Country,Document,DocYear,Element,ElementLabel,ElementText,Sector,TargetTime,TargetValue,TargetUnit ,TargetMetric,TargetBaseYear,TargetBaseValue,IndicatorType,Specific,Measurable,Achievable,Relevant,Timebound
Eritrea,NDC,2018,Objective,Planned adaptation,Promotion of Conservation Agriculture (Climate Smart Agriculture) in 5% of the cultivable land,Not specified,2030,5,Percentage,cultivable land under CSA/ conservation agriculture,,,,,,,,
Eritrea,NDC,2018,Objective,Planned adaptation,"Development and promotion of irrigation scheme by 170, 000 ha",Not specified,2030,"170,000",Number, land area under irrigation (ha),,,,,,,,
Eritrea,NDC,2018,Objective,Planned adaptation,"Afforestation program will cover over 36,000 ha",Not specified,2030,"36,000",Hectares,afforested land,,,,,,,,
Eritrea,NDC,2018,Objective,Planned adaptation,Development of terrestrial and marine protected area of over 1.5 million ha; ,Not specified,2030,"1,500,000",Hectares,terrestrial and marine protected area developed,,,,,,,,
Eritrea,NDC,2018,Objective,Planned adaptation,Construction of 90 new dams ,Not specified,2030,90,Number, dams constructed ,,,,,,,,
Eritrea,NDC,2018,Objective,Planned adaptation,Construction of 120 ponds,Not specified,2030,120,Number, ponds constructed,,,,,,,,
Eritrea,NDC,2018,Objective,Planned adaptation,Safe drinking water supply will increase from 75% to 100%,Not specified,2030,100,Percentage,increase in safe drinking water supply,75,,,,,,,
Eritrea,NDC,2018,Objective,Planned adaptation,Desalination of sea water for domestic and economic sectors in 15 coastal towns and villages,Not specified,2030,15,Number, coastal towns and villages accessing desalinated sea water,,,,,,,,
Eritrea,NDC,2018,Objective,Planned adaptation,Desalination of sea water for domestic and economic sectors in  7 islands,Not specified,2030,7,Number, islands accessing desalinated sea water,,,,,,,,
Eritrea,NDC,2018,Objective,Planned adaptation,Wastewater treatment plant established to treat 3 million m3 of water/year,Not specified,2030,"3,000,000",Number, metric cubes of wastewater treated,,,,,,,,
Eritrea,NDC,2018,Objective,Planned adaptation,"Rehabilitations degraded land program for agriculture over 250,000 ha",Not specified,2030,"250,000",Hectares,degraded land rehabilitated,,,,,,,,
Eritrea,NDC,2018,Objective,Planned adaptation,Livestock productivity increased by 75%,Not specified,2030,75,Percentage,increase in livestock productivity,,,,,,,,
Eritrea,NDC,2018,Objective,Planned adaptation,Crop production of pulses will cover 25% of total cultivable land;,Not specified,2030,25,Percentage,cultivable land covered by pulses,,,,,,,,
Eritrea,NDC,2018,Objective,Planned adaptation,Sustainable Land Management practiced will be implemented in 15% of Eritrean the total land covered; ,Not specified,2030,15,Percentage,land under sustainable land management practices,,,,,,,,
Eritrea,NDC,2018,Objective,Planned adaptation,Prevalence of climate change related public health problems and diseases will be prevented and reduced by 90%,Not specified,2030,90,Percentage, decrease in climate change related public health problems,,,,,,,,
Eswatini,NDC,2021,Hazard,Climate change impact,increase in annual average temperature,Crosscutting,,,,,,,,,,,,
Eswatini,NDC,2021,Hazard,Climate change impact,variation in precipitation,Crosscutting,,,,,,,,,,,,
Eswatini,NDC,2021,Hazard,Climate change impact,higher occurrence of hot days,Crosscutting,,,,,,,,,,,,
Eswatini,NDC,2021,Hazard,Climate change impact,higher occurrence of cold nights,Crosscutting,,,,,,,,,,,,
Eswatini,NDC,2021,Hazard,Climate change impact,increase in frequency of extreme events like floods,Crosscutting,,,,,,,,,,,,
Eswatini,NDC,2021,Hazard,Climate change impact,droughts,Crosscutting,,,,,,,,,,,,
Eswatini,NDC,2021,Hazard,Climate change impact,storms,Crosscutting,,,,,,,,,,,,
Eswatini,NDC,2021,System at risk,none,"Based on review of national assessments , a risk mapping exercise and stakeholder consultations, five sectors (Agriculture, Water, Health, Ecosystems and Biodiversity, and Infrastructure) were prioritized for adaptation action. However, these impacts are not equal as population segments are disproportionately affected by them. ",,,,,,,,,,,,,
Eswatini,NDC,2021,System at risk,none,Water resources,,,,,,,,,,,,,
Eswatini,NDC,2021,System at risk,none,Health,,,,,,,,,,,,,
Eswatini,NDC,2021,System at risk,none,Ecosystems,,,,,,,,,,,,,
Eswatini,NDC,2021,System at risk,none,Biodiversity,,,,,,,,,,,,,
Eswatini,NDC,2021,System at risk,none,Infrastructure,,,,,,,,,,,,,
Eswatini,NDC,2021,System at risk,none,"Eswatini has recognized several such vulnerable groups such as women, LGBTQI, rural population, elderly, disabled and youth to name a few. The interests of these vulnerable groups are protected through a series of cross cutting actions",,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Increase the contribution of agriculture to economic development to support both food security and income generation,Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,"Reduce poverty and improve food and nutrition security through sustainable use of natural resources, improved access to markets and improved disaster and risk management system",Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Improve water governance and compliance to help manage water resources more efficiently and effectively to adapt to resultant water shortages from climate change,Water,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Develop water pricing structures to encourage efficient water use and scale-up smart metering systems,Water,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Strengthen the control and monitoring of water availability and use to protect surface and groundwater resources from over abstraction and impose timely restrictions when needed,Water,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Strengthen the capacity of early warning systems to improve preparedness and response while reducing disaster risk,Water,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Develop and implement catchment adaptation plans and strategies to promote ecosystem and community resilience,Water,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Control Invasive Alien plant species and pollution in catchments to protect water resources (quality and quantity),Water,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,"Design and construct water storage infrastructure for multiple use i.e., large dams, earth dams, sand dams etc.",Water,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,"Enhance Water supply, Sanitation and Hygiene (WASH) Sector contribution to sustain healthy livelihoods",Water,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Create an enabling environment for the governance of WASH activities to promote resilience against climate change,Water,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,"Assess sustainable water supply options beyond 2030 through conducting water assessments/studies to identify potable water supply sources, opportunities, and constraints with a climate lens and",Water,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Secure climate proof water infrastructure including through developing resilient/ climate proof WASH infrastructure to increase community resilience and boost adaptive capacity.,Water,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,"Enhance legal, policy and institutional frameworks for health sector ",Health,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Build capacity in the health sector,Health,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Leverage the use of technologies to help health sector adapt to climate change ,Health,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Enhance adaptive capacity in the health sector ,Health,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Scale up actions and investments in ecological infrastructure,Ecosystem & Biodiversity,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,"Establish long term biodiversity conservation, landscape management and natural resources management",Ecosystem & Biodiversity,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,"Strategically plan and manage ecological infrastructure including grasslands, rivers, wetlands, woodlands, and forests including updating and implement the National Biodiversity Strategy and Action Plan (NBSAP) and ensuring that vulnerable ecosystems are addressed in national adaptation programmes",Ecosystem & Biodiversity,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,"Reduce pressures driving biodiversity loss (e.g., deforestation, human settlements) to improve carbon sinks and promote eco-tourism",Ecosystem & Biodiversity,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Properly manage quantity and quality of water resources for ecosystems and biodiversity preservation,Ecosystem & Biodiversity,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,"Manage and control invasive plant, fish and animal species and ecological pest management for increasing food sources, habitats, and income generation opportunities ",Ecosystem & Biodiversity,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,"Conduct research, innovation, and knowledge sharing for income generation through use of tree resources and non-timber forest products.",Ecosystem & Biodiversity,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Improve evidence base of climate change impacts on infrastructure to support decision making,Infrastructure,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Build capacity at institutional level and community level for mainstreaming climate change into infrastructure,Infrastructure,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,"Climate proof existing infrastructure, particularly critical infrastructure",Infrastructure,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Develop nature-based solutions for urban infrastructure for adaptation benefits and disaster risk reduction to enhance resilience of urban dwellers,Infrastructure,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,"Manage critical ecosystems in cities to preserve flood control services, habitats for biodiversity and contribute to maintaining micro-climate",Infrastructure,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,"Implement integrated waste management for resilient ecosystems, reduced pollution, and healthier communities and",Infrastructure,,,,,,,,,,,,
Eswatini,NDC,2021,Objective,Contribution,Build capacity and implement climate smart town planning for urban resilience and enhancing adaptive capacity of urban dwellers.,Infrastructure,,,,,,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,"Converting flood irrigation systems to water efficient systems and adopt water saving practices to increase water availability, equity and security",Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,Supporting development of in-farm water harvesting (including small earth dams) and move to more efficient technologies for intensive farming methods to improve food security,Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,Facilitating utilization of invasive species of economic value and agriculture bi-products to reduce GHGs,Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,"Diversifying from heavy water consuming enterprises to drought tolerant commercial crops, trees, and small livestock",Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,Developing sustainable utilization and management of rangeland practices to reduce GHG emission and,Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,Monitoring Genetically Modified Organisms (GMO) use to ensure biodiversity losses and other negative impacts are kept in check.,Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,Restoring and managing degraded land for adaptation benefits and mitigation co-benefits,Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,Developing an integrated early warning and timely response climate information management system to help farmers and value chain actors take informed decision and improve their adaptive capacity,Agriculture,,1,Number, early warning and response systems,2010,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,"Facilitating production of diverse foods, biofortification and fortification to meet the nutritional needs of the population",Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,Improving alternative nutrition security with special focus on all vulnerable groups,Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,"Upscaling and replicating climate smart agriculture, (Crops, aqua-culture, fisheries, and livestock production) for improved food security and nutrition security and higher income",Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,"Managing alien/invasive species using the National Invasive Alien Plant Species Strategy to enhance productivity of rangeland, riparian areas and preservation of endemic species ",Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,Building the capacities and support communities towards a diversification of livelihoods to alleviate the economic burden on women,Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,Intensifying post-harvest preservation and processing of foods to increase availability of food ,Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,Promoting healthy eating and healthy lifestyles in line with adaptation needs.,Agriculture,,,,,,,,,,,,
Eswatini,NDC,2021,Action,Adaptation,Actions for strengthening Regenerative Landscape Management of degraded lands/ecosystems of Eswatini,Ecosystem & Biodiversity,,,,,,,,,,,,
