"","Country","Document","DocYear","Element","ElementLabel","ElementText","HazardType","SystemType","Sector","SectorType","TargetTime","TargetValue","TargetUnit","TargetMetric","TargetBaseYear","TargetBaseValue","TargetType","new_ID"
"2504","Malawi","NDC",2021,"Action","Measure","Crop and diet diversification through the cultivation of roots and tubers (cassava, sweet potatoes) and other drought tolerant crop cultivars and winter cropping systems","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2505","Malawi","NDC",2021,"Action","Measure","Integrated Pest Management for migratory pests","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2506","Malawi","NDC",2021,"Action","Measure","Promotion of legumes and other multiple impact crops for soil fertility improvement and dietary improvement","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2507","Malawi","NDC",2021,"Action","Measure","Promotion of drought-resilient water, soil and catchment conservation through farmer managed natural regeneration","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2508","Malawi","NDC",2021,"Action","Measure","Improved livestock husbandry","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2509","Malawi","NDC",2021,"Action","Measure","Promotion of various drought resilient water, soil and catchment conservation interventions on and off-farm","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2510","Malawi","NDC",2021,"Action","Measure","Instituting and upscaling drought mitigation interventions such as the development of new irrigation schemes (using drip irrigation kits) and rehabilitating/modernising old schemes","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2511","Malawi","NDC",2021,"Action","Measure","Introduction, expansion, and scale-up of Climate Smart Agriculture practices","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2512","Malawi","NDC",2021,"Action","Measure","Crop/livestock and fish farming intensification & diversification, through integrated crop-livestock aquaculture-forest production systems","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2513","Malawi","NDC",2021,"Action","Measure","Improving community participation in seed selection, storage and management, and the establishment of community and multiplication seed banks","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2514","Malawi","NDC",2021,"Action","Measure","Conducting annual assessment of the status of food and nutrition insecurity and biannual SMART Nutrition survey to measure nutrition security situation","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2515","Malawi","NDC",2021,"Action","Measure","Expand Greenbelt initiative from 4000 ha to 10000 ha","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","10,000","Hectares","Green Belt Initiative","","4000","measurable and timebound",NA
"2516","Malawi","NDC",2021,"Action","Measure","Promotion of good animal welfare, health & disease control","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2517","Malawi","NDC",2021,"Action","Measure","Strengthening of farmer organizations and market engagement","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2518","Malawi","NDC",2021,"Action","Measure","Undertaking ADMARC reforms to reduce market uncertainty and price volatility","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2519","Malawi","NDC",2021,"Action","Measure","Promotion of efficient fertiliser use and manure management","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2520","Malawi","NDC",2021,"Action","Measure","Restocking strategic grain reserves","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2521","Malawi","NDC",2021,"Action","Measure","Up-scaling feed preservation & fodder banks","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2522","Malawi","NDC",2021,"Action","Measure","Improving agricultural value addition through agro-processing","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2523","Malawi","NDC",2021,"Action","Measure","Improving infrastructure in agricultural value chains","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2524","Malawi","NDC",2021,"Action","Measure","Provision of agricultural input subsidies & incentives","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2525","Malawi","NDC",2021,"Action","Measure","Promotion of drought tolerant or early maturing planting material","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2526","Malawi","NDC",2021,"Action","Measure","Constructing water reservoirs & efficient use of water","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2527","Malawi","NDC",2021,"Action","Measure","Soil management techniques to improve soil fertility and soil conservation","","","Agricuture, Livestock and Fisheries","Food, fiber, other ecosystem products","2020-2025, 2025-2030, 2030 -2040","","","","","","timebound",NA
"2578","Mali","NDC",2021,"System at risk","none","agriculture","","Crop","","Food, fiber, other ecosystem products","","","","","","","",NA
"2579","Mali","NDC",2021,"System at risk","none","livestock","","Livestock","","Food, fiber, other ecosystem products","","","","","","","",NA
"2583","Mali","NDC",2021,"System at risk","none","forests","","Forest","","Food, fiber, other ecosystem products","","","","","","","",NA
"2585","Mali","NDC",2021,"Action","Project","program to promote the use of organic manure and micro-dose fertilizer","","","Agriculture","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"2586","Mali","NDC",2021,"Action","Project","program to promote intermittent irrigation and SRI in irrigated rice cultivation","","","Agriculture","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"2587","Mali","NDC",2021,"Action","Project","program for conversion from surface and sprinkler irrigation to localized irrigation over large areas for agriculture and market gardening","","","Agriculture","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"2588","Mali","NDC",2021,"Action","Project","climate program of the Malian textile development company (CMDT) to boost the promotion of cotton in Mali","","","Agriculture","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
"2589","Mali","NDC",2021,"Action","Project","program to reinforce capacity in adaptation to climate change in agriculture","","","Agriculture","Food, fiber, other ecosystem products","2030","","","","","","timebound",NA
